nid_a,nid_b,jaccard,dataset_a,dataset_b,label_a,label_b,cross_dataset,label_conflict,rows_a,rows_b
54979,54981,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54982,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54983,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54984,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54985,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54986,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54987,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54988,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54989,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54990,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54991,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54992,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54993,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54994,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54995,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54996,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54979,54997,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54981,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54982,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54983,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54984,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54985,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54986,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54987,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54988,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54989,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54990,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54991,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54992,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54993,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54994,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54995,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54996,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54980,54997,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54982,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54983,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54984,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54985,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54986,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54987,0.7361,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54988,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54989,0.6986,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54990,0.6623,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54991,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54992,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54993,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54994,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54995,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54996,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54981,54997,0.7324,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54983,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54984,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54985,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54986,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54987,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54988,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54989,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54990,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54991,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54992,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54993,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54994,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54995,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54996,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54982,54997,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54984,0.8387,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54985,0.8361,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54986,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54987,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54988,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54989,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54990,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54991,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54992,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54993,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54994,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54995,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54996,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54983,54997,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54985,0.8644,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54986,0.8226,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54987,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54988,0.8226,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54989,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54990,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54991,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54992,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54993,0.8361,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54994,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54995,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54996,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54984,54997,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54986,0.85,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54987,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54988,0.85,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54989,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54990,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54991,0.8361,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54992,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54993,0.8644,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54994,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54995,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54996,0.8226,dynahate2021,dynahate2021,1,1,False,False,1,1
54985,54997,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54987,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54988,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54989,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54990,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54991,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54992,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54993,0.8226,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54994,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54995,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54996,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54986,54997,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54988,0.7761,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54989,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54990,0.6711,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54991,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54992,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54993,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54994,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54995,0.6986,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54996,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54987,54997,0.7429,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54989,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54990,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54991,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54992,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54993,0.8226,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54994,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54995,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54996,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54988,54997,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54990,0.68,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54991,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54992,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54993,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54994,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54995,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54996,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54989,54997,0.7286,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54991,0.7083,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54992,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54993,0.7794,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54994,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54995,0.6711,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54996,0.6986,dynahate2021,dynahate2021,1,1,False,False,1,1
54990,54997,0.6892,dynahate2021,dynahate2021,1,1,False,False,1,1
54991,54992,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54991,54993,0.8095,dynahate2021,dynahate2021,1,1,False,False,1,1
54991,54994,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54991,54995,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54991,54996,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
54991,54997,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54992,54993,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54992,54994,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54992,54995,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54992,54996,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54992,54997,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54993,54994,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54993,54995,0.7612,dynahate2021,dynahate2021,1,1,False,False,1,1
54993,54996,0.7969,dynahate2021,dynahate2021,1,1,False,False,1,1
54993,54997,0.7846,dynahate2021,dynahate2021,1,1,False,False,1,1
54994,54995,0.7183,dynahate2021,dynahate2021,1,1,False,False,1,1
54994,54996,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
54994,54997,0.7391,dynahate2021,dynahate2021,1,1,False,False,1,1
54995,54996,0.806,dynahate2021,dynahate2021,1,1,False,False,1,1
54995,54997,0.7681,dynahate2021,dynahate2021,1,1,False,False,1,1
54996,54997,0.803,dynahate2021,dynahate2021,1,1,False,False,1,1
55000,55001,0.8,dynahate2021,dynahate2021,1,0,False,False,1,1
55004,56090,0.6724,dynahate2021,dynahate2021,1,0,False,False,1,1
55010,55011,0.8271,dynahate2021,dynahate2021,1,0,False,False,1,1
55012,55013,0.6769,dynahate2021,dynahate2021,1,0,False,False,1,1
55016,55017,0.6833,dynahate2021,dynahate2021,1,0,False,False,1,1
55020,55021,0.8438,dynahate2021,dynahate2021,1,0,False,False,1,1
55022,55858,0.625,dynahate2021,dynahate2021,0,0,False,False,1,1
55023,58462,0.7,dynahate2021,dynahate2021,0,0,False,False,1,1
55029,55030,0.6765,dynahate2021,dynahate2021,1,0,False,False,1,1
55031,65466,0.5167,dynahate2021,dynahate2021,1,0,False,False,1,1
55032,57933,0.8879,dynahate2021,dynahate2021,1,0,False,False,1,1
55033,55548,0.8976,dynahate2021,dynahate2021,0,1,False,False,1,1
55037,55038,0.847,dynahate2021,dynahate2021,1,0,False,False,1,1
55039,55040,0.6557,dynahate2021,dynahate2021,1,0,False,False,1,1
55041,55042,0.6935,dynahate2021,dynahate2021,0,1,False,False,1,1
55043,55044,0.5794,dynahate2021,dynahate2021,1,0,False,False,1,1
55046,55047,0.5046,dynahate2021,dynahate2021,0,1,False,False,1,1
55049,55050,0.6667,dynahate2021,dynahate2021,0,1,False,False,1,1
55051,56258,0.5231,dynahate2021,dynahate2021,1,1,False,False,1,1
55053,55054,0.5116,dynahate2021,dynahate2021,1,0,False,False,1,1
55055,55056,0.7571,dynahate2021,dynahate2021,1,0,False,False,1,1
55057,55058,0.6,dynahate2021,dynahate2021,0,1,False,False,1,1
55061,55062,0.7389,dynahate2021,dynahate2021,0,1,False,False,1,1
55063,55064,0.7718,dynahate2021,dynahate2021,0,1,False,False,1,1
55065,55066,0.7472,dynahate2021,dynahate2021,0,1,False,False,1,1
55069,55070,0.7982,dynahate2021,dynahate2021,1,0,False,False,1,1
55074,55075,0.5755,dynahate2021,dynahate2021,0,1,False,False,1,1
55076,55077,0.7727,dynahate2021,dynahate2021,1,0,False,False,1,1
55084,55085,0.6433,dynahate2021,dynahate2021,0,1,False,False,1,1
55096,55097,0.7358,dynahate2021,dynahate2021,1,0,False,False,1,1
55101,55102,0.7711,dynahate2021,dynahate2021,0,1,False,False,1,1
55103,55104,0.5463,dynahate2021,dynahate2021,0,1,False,False,1,1
55105,55106,0.7333,dynahate2021,dynahate2021,0,1,False,False,1,1
55107,55108,0.5258,dynahate2021,dynahate2021,1,0,False,False,1,1
55109,57903,0.6787,dynahate2021,dynahate2021,1,0,False,False,1,1
55112,55113,0.7951,dynahate2021,dynahate2021,1,0,False,False,1,1
55114,56073,0.5986,dynahate2021,dynahate2021,1,0,False,False,1,1
55116,55117,0.725,dynahate2021,dynahate2021,0,1,False,False,1,1
55118,55119,0.6739,dynahate2021,dynahate2021,0,1,False,False,1,1
55124,55125,0.8345,dynahate2021,dynahate2021,0,1,False,False,1,1
55126,55127,0.9496,dynahate2021,dynahate2021,1,0,False,False,1,1
55128,55129,0.5806,dynahate2021,dynahate2021,0,1,False,False,1,1
55128,55134,0.641,dynahate2021,dynahate2021,0,0,False,False,1,1
55128,61466,0.5,dynahate2021,dynahate2021,0,0,False,False,1,1
55130,55131,0.506,dynahate2021,dynahate2021,0,1,False,False,1,1
55130,55132,0.7755,dynahate2021,dynahate2021,0,0,False,False,1,1
55134,61502,0.5106,dynahate2021,dynahate2021,0,0,False,False,1,1
55136,55137,0.661,dynahate2021,dynahate2021,1,0,False,False,1,1
55138,55874,0.7414,dynahate2021,dynahate2021,1,0,False,False,1,1
55141,55142,0.604,dynahate2021,dynahate2021,0,1,False,False,1,1
55143,55144,0.7771,dynahate2021,dynahate2021,1,0,False,False,1,1
55145,55146,0.7188,dynahate2021,dynahate2021,0,1,False,False,1,1
55150,55151,0.7087,dynahate2021,dynahate2021,0,1,False,False,1,1
55152,55153,0.8442,dynahate2021,dynahate2021,1,0,False,False,1,1
55154,55155,0.5287,dynahate2021,dynahate2021,0,1,False,False,1,1
55156,55157,0.6794,dynahate2021,dynahate2021,1,0,False,False,1,1
55157,55407,0.5528,dynahate2021,dynahate2021,0,1,False,False,1,1
55158,55159,0.6857,dynahate2021,dynahate2021,1,0,False,False,1,1
55160,55161,0.8809,dynahate2021,dynahate2021,1,0,False,False,1,1
55162,55163,0.8228,dynahate2021,dynahate2021,0,1,False,False,1,1
55164,55165,0.8305,dynahate2021,dynahate2021,1,0,False,False,1,1
55166,55167,0.6726,dynahate2021,dynahate2021,0,1,False,False,1,1
55168,55169,0.7345,dynahate2021,dynahate2021,0,1,False,False,1,1
55171,57091,0.6304,dynahate2021,dynahate2021,0,1,False,False,1,1
55173,55174,0.6977,dynahate2021,dynahate2021,0,1,False,False,1,1
55177,55178,0.7744,dynahate2021,dynahate2021,0,1,False,False,1,1
55179,55181,0.6667,dynahate2021,dynahate2021,0,1,False,False,1,1
55182,55183,0.7176,dynahate2021,dynahate2021,1,0,False,False,1,1
55184,55185,0.8618,dynahate2021,dynahate2021,0,1,False,False,1,1
55186,55187,0.6639,dynahate2021,dynahate2021,1,0,False,False,1,1
55188,55189,0.8417,dynahate2021,dynahate2021,0,1,False,False,1,1
55190,55191,0.9075,dynahate2021,dynahate2021,1,0,False,False,1,1
55192,55193,0.6899,dynahate2021,dynahate2021,0,1,False,False,1,1
55194,55195,0.8995,dynahate2021,dynahate2021,0,1,False,False,1,1
55196,55197,0.6214,dynahate2021,dynahate2021,1,0,False,False,1,1
55198,55201,0.5878,dynahate2021,dynahate2021,1,0,False,False,1,1
55199,55200,0.6808,dynahate2021,dynahate2021,0,1,False,False,1,1
55202,62318,0.6954,dynahate2021,dynahate2021,0,1,False,False,1,1
55203,63581,0.5263,dynahate2021,dynahate2021,0,1,False,False,1,1
55204,55205,0.538,dynahate2021,dynahate2021,0,1,False,False,1,1
55206,55207,0.6039,dynahate2021,dynahate2021,1,0,False,False,1,1
55208,55209,0.6184,dynahate2021,dynahate2021,1,0,False,False,1,1
55210,55788,0.6373,dynahate2021,dynahate2021,1,0,False,False,1,1
55211,56315,0.8077,dynahate2021,dynahate2021,1,0,False,False,1,1
55212,56183,0.7252,dynahate2021,dynahate2021,1,0,False,False,1,1
55213,55214,0.8462,dynahate2021,dynahate2021,0,1,False,False,1,1
55215,55216,0.8772,dynahate2021,dynahate2021,0,1,False,False,1,1
55219,55220,0.7473,dynahate2021,dynahate2021,1,0,False,False,1,1
55221,55222,0.75,dynahate2021,dynahate2021,0,1,False,False,1,1
55227,55228,0.7568,dynahate2021,dynahate2021,0,1,False,False,1,1
55229,56262,0.8241,dynahate2021,dynahate2021,1,0,False,False,1,1
55232,55233,0.8782,dynahate2021,dynahate2021,1,0,False,False,1,1
55234,55235,0.6029,dynahate2021,dynahate2021,0,1,False,False,1,1
55236,55237,0.8928,dynahate2021,dynahate2021,0,1,False,False,1,1
55238,55239,0.573,dynahate2021,dynahate2021,0,1,False,False,1,1
55243,55244,0.832,dynahate2021,dynahate2021,1,0,False,False,1,1
55246,56075,0.7042,dynahate2021,dynahate2021,1,0,False,False,1,1
55247,55249,0.5244,dynahate2021,dynahate2021,0,0,False,False,1,1
55247,55253,0.625,dynahate2021,dynahate2021,0,0,False,False,1,1
55249,55250,0.8851,dynahate2021,dynahate2021,0,1,False,False,1,1
55251,55252,0.6932,dynahate2021,dynahate2021,0,1,False,False,1,1
55253,55254,0.7179,dynahate2021,dynahate2021,0,1,False,False,1,1
55255,55256,0.5962,dynahate2021,dynahate2021,0,1,False,False,1,1
55257,55258,0.9313,dynahate2021,dynahate2021,1,0,False,False,1,1
55259,55260,0.9429,dynahate2021,dynahate2021,0,1,False,False,1,1
55261,55262,0.7105,dynahate2021,dynahate2021,1,0,False,False,1,1
55266,55267,0.645,dynahate2021,dynahate2021,1,0,False,False,1,1
55268,55269,0.6278,dynahate2021,dynahate2021,0,1,False,False,1,1
55272,55273,0.7907,dynahate2021,dynahate2021,1,0,False,False,1,1
55279,55287,0.58,dynahate2021,dynahate2021,1,0,False,False,1,1
55282,55283,0.5405,dynahate2021,dynahate2021,0,1,False,False,1,1
55282,55286,0.6809,dynahate2021,dynahate2021,0,0,False,False,1,1
55284,55285,0.7833,dynahate2021,dynahate2021,1,0,False,False,1,1
55288,61136,0.6629,dynahate2021,dynahate2021,0,1,False,False,1,1
55294,56132,0.625,dynahate2021,dynahate2021,0,0,False,False,1,1
55298,55299,0.8105,dynahate2021,dynahate2021,1,0,False,False,1,1
55308,56298,0.8322,dynahate2021,dynahate2021,1,0,False,False,1,1
55309,55310,0.7143,dynahate2021,dynahate2021,0,1,False,False,1,1
55312,55313,0.6265,dynahate2021,dynahate2021,1,0,False,False,1,1
55323,55554,0.5172,dynahate2021,dynahate2021,1,1,False,False,1,1
55323,63474,0.5185,dynahate2021,dynahate2021,1,1,False,False,1,1
55326,55327,0.74,dynahate2021,dynahate2021,0,1,False,False,1,1
55329,55330,0.7633,dynahate2021,dynahate2021,0,1,False,False,1,1
55331,55332,0.6412,dynahate2021,dynahate2021,0,1,False,False,1,1
55341,55342,0.9367,dynahate2021,dynahate2021,1,0,False,False,1,1
55344,55345,0.7778,dynahate2021,dynahate2021,1,0,False,False,1,1
55346,56259,0.5631,dynahate2021,dynahate2021,0,1,False,False,1,1
55347,55348,0.7881,dynahate2021,dynahate2021,0,1,False,False,1,1
55352,55353,0.5385,dynahate2021,dynahate2021,0,0,False,False,1,1
55355,55356,0.5435,dynahate2021,dynahate2021,1,0,False,False,1,1
55357,55358,0.7792,dynahate2021,dynahate2021,1,0,False,False,1,1
55359,58870,0.5135,dynahate2021,dynahate2021,0,0,False,False,1,1
55360,55361,0.7625,dynahate2021,dynahate2021,0,1,False,False,1,1
55363,55844,0.8426,dynahate2021,dynahate2021,0,1,False,False,1,1
55366,55836,0.7778,dynahate2021,dynahate2021,1,0,False,False,1,1
55371,55372,0.6338,dynahate2021,dynahate2021,0,1,False,False,1,1
55375,55376,0.7519,dynahate2021,dynahate2021,1,0,False,False,1,1
55377,55378,0.6879,dynahate2021,dynahate2021,0,1,False,False,1,1
55384,55385,0.528,dynahate2021,dynahate2021,0,0,False,False,1,1
55387,55498,0.7966,dynahate2021,dynahate2021,1,1,False,False,1,1
55388,55644,0.6444,dynahate2021,dynahate2021,1,0,False,False,1,1
55391,55392,0.648,dynahate2021,dynahate2021,1,0,False,False,1,1
55393,55394,0.8384,dynahate2021,dynahate2021,1,0,False,False,1,1
55395,55396,0.5719,dynahate2021,dynahate2021,1,0,False,False,1,1
55395,55397,0.875,dynahate2021,dynahate2021,1,1,False,False,1,1
55395,55398,0.7175,dynahate2021,dynahate2021,1,0,False,False,1,1
55397,55398,0.8131,dynahate2021,dynahate2021,1,0,False,False,1,1
55404,55405,0.5378,dynahate2021,dynahate2021,1,0,False,False,1,1
